Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,TOT,NBA,SG,60,719,10.8,.493,.493,.146,1.4,14.9,7.9,8.7,1.3,0.5,8.1,19.6,,0.1,0.8,0.9,.060,,-2.0,-1.7,-3.7,-0.3
2009-10,22,MIL,NBA,SG,41,486,8.4,.454,.463,.119,1.1,16.4,8.4,7.2,1.4,0.6,9.7,19.2,,-0.4,0.7,0.3,.029,,-4.0,-0.6,-4.6,-0.3
2009-10,22,PHI,NBA,SG,19,233,15.8,.566,.549,.198,2.0,11.8,6.8,12.0,1.1,0.3,4.8,20.3,,0.5,0.1,0.6,.124,,2.3,-4.0,-1.7,0.0
2010-11,23,PHI,NBA,SG,74,2062,12.6,.600,.611,.298,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,,3.2,1.9,5.1,.120,,1.6,-1.0,0.6,1.4
2011-12,24,PHI,NBA,SG,66,1644,11.5,.551,.570,.182,1.1,9.8,5.4,5.0,1.3,0.1,5.4,15.2,,2.1,2.0,4.1,.120,,0.4,-0.8,-0.4,0.7
2012-13,25,LAL,NBA,SG,78,1663,11.4,.540,.645,.181,2.5,8.7,5.7,6.4,1.8,0.2,8.3,16.7,,1.9,1.1,3.0,.085,,0.6,-1.5,-0.9,0.5
2013-14,26,LAL,NBA,SG,77,2556,14.7,.601,.453,.289,1.3,6.9,4.1,8.5,2.1,0.1,9.9,19.1,,3.8,0.7,4.5,.084,,2.2,-1.4,0.7,1.8
2014-15,27,DET,NBA,SG,60,1462,14.1,.548,.397,.300,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,,2.2,0.9,3.1,.103,,0.7,-1.6,-0.9,0.4
2015-16,28,DET,NBA,SG,3,43,13.5,.506,.450,.200,2.4,10.6,6.3,11.3,0.0,0.0,4.4,23.1,,0.1,0.0,0.1,.107,,0.1,-4.2,-4.1,0.0
Career,,,NBA,,418,10149,12.8,.567,.522,.247,1.4,8.6,4.9,7.1,1.8,0.2,8.4,17.6,,13.4,7.4,20.8,.098,,1.0,-1.3,-0.3,4.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,159,3939,12.3,.578,.589,.242,1.2,9.2,5.2,5.8,1.4,0.2,7.0,15.8,,5.9,4.0,9.9,.120,,1.1,-1.1,0.1,2.0
2 seasons,,LAL,NBA,,155,4219,13.4,.579,.525,.249,1.8,7.6,4.7,7.7,2.0,0.2,9.4,18.1,,5.7,1.8,7.4,.084,,1.6,-1.5,0.1,2.2
2 seasons,,DET,NBA,,63,1505,14.1,.547,.399,.296,0.9,7.2,3.9,8.9,2.0,0.3,8.5,20.1,,2.3,1.0,3.2,.103,,0.6,-1.6,-1.0,0.4
