Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,19,MIL,NBA,SF,42,479,14.2,.540,.136,.320,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,,0.4,0.4,0.9,.087,,-2.0,-1.5,-3.5,-0.2
2012-13,20,TOT,NBA,SF-PF,55,1299,16.0,.527,.211,.268,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,,1.2,1.2,2.4,.089,,-0.7,-0.1,-0.8,0.4
2012-13,20,MIL,NBA,SF,28,325,13.0,.538,.183,.226,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,,0.2,0.3,0.5,.080,,-2.5,-1.4,-4.0,-0.2
2012-13,20,ORL,NBA,PF,27,974,17.0,.524,.219,.280,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,,1.0,0.9,1.9,.092,,0.0,0.3,0.2,0.6
2013-14,21,ORL,NBA,PF,61,1850,16.5,.542,.176,.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,,2.4,1.7,4.1,.107,,-0.7,-1.0,-1.7,0.1
2014-15,22,ORL,NBA,SF,68,2369,16.7,.551,.252,.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,,3.0,1.8,4.8,.098,,0.4,-0.7,-0.3,1.0
2015-16,23,TOT,NBA,PF,76,2513,16.2,.560,.269,.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,,4.1,2.5,6.6,.126,,0.7,0.4,1.0,1.9
2015-16,23,ORL,NBA,PF,49,1610,15.0,.550,.279,.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,,1.7,1.6,3.3,.099,,-0.1,0.4,0.3,0.9
2015-16,23,DET,NBA,PF,27,903,18.2,.577,.253,.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,,2.3,0.9,3.3,.174,,1.9,0.4,2.3,1.0
Career,,,NBA,,302,8510,16.3,.547,.227,.285,4.7,18.6,11.5,9.0,1.3,1.4,9.9,21.3,,11.1,7.7,18.8,.106,,-0.1,-0.4,-0.5,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,ORL,NBA,,205,6803,16.3,.544,.232,.289,4.7,19.0,11.8,8.8,1.4,1.5,9.8,21.6,,8.1,6.1,14.1,.100,,-0.1,-0.4,-0.5,2.7
2 seasons,,MIL,NBA,,70,804,13.7,.539,.155,.282,6.2,15.6,10.7,7.0,1.3,1.3,13.3,20.1,,0.7,0.7,1.4,.084,,-2.2,-1.5,-3.7,-0.3
1 season,,DET,NBA,,27,903,18.2,.577,.253,.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,,2.3,0.9,3.3,.174,,1.9,0.4,2.3,1.0
